date,cash,positions_count,total_value,return,daily_return,cumulative_max,drawdown
2024-10-15 00:00:00-04:00,1000000.0,0,1000000.0,0.0,,1000000.0,0.0
2024-10-16 00:00:00-04:00,1000000.0,0,1000000.0,0.0,0.0,1000000.0,0.0
2024-10-17 00:00:00-04:00,1000000.0,0,1000000.0,0.0,0.0,1000000.0,0.0
2024-10-18 00:00:00-04:00,1000000.0,0,1000000.0,0.0,0.0,1000000.0,0.0
2024-10-21 00:00:00-04:00,1000000.0,0,1000000.0,0.0,0.0,1000000.0,0.0
2024-10-22 00:00:00-04:00,1000000.0,0,1000000.0,0.0,0.0,1000000.0,0.0
2024-10-23 00:00:00-04:00,1000000.0,0,1000000.0,0.0,0.0,1000000.0,0.0
2024-10-24 00:00:00-04:00,1000000.0,0,1000000.0,0.0,0.0,1000000.0,0.0
2024-10-25 00:00:00-04:00,1000000.0,0,1000000.0,0.0,0.0,1000000.0,0.0
2024-10-28 00:00:00-04:00,1000000.0,0,1000000.0,0.0,0.0,1000000.0,0.0
2024-10-29 00:00:00-04:00,1000000.0,0,1000000.0,0.0,0.0,1000000.0,0.0
2024-10-30 00:00:00-04:00,1000000.0,0,1000000.0,0.0,0.0,1000000.0,0.0
2024-10-31 00:00:00-04:00,1000000.0,0,1000000.0,0.0,0.0,1000000.0,0.0
2024-11-01 00:00:00-04:00,1000000.0,0,1000000.0,0.0,0.0,1000000.0,0.0
2024-11-04 00:00:00-05:00,1000000.0,0,1000000.0,0.0,0.0,1000000.0,0.0
2024-11-05 00:00:00-05:00,1000000.0,0,1000000.0,0.0,0.0,1000000.0,0.0
2024-11-06 00:00:00-05:00,1000000.0,0,1000000.0,0.0,0.0,1000000.0,0.0
2024-11-07 00:00:00-05:00,1000000.0,0,1000000.0,0.0,0.0,1000000.0,0.0
2024-11-08 00:00:00-05:00,1000000.0,0,1000000.0,0.0,0.0,1000000.0,0.0
2024-11-11 00:00:00-05:00,385737.4954223633,4,1000000.0,0.0,0.0,1000000.0,0.0
2024-11-12 00:00:00-05:00,590452.4917602539,3,990957.4890136719,-0.9042510986328134,-0.9042510986328134,1000000.0,-0.9042510986328134
2024-11-13 00:00:00-05:00,481619.98748779297,4,991874.9847412109,-0.8125015258789059,0.0925867898180277,1000000.0,-0.8125015258789059
2024-11-14 00:00:00-05:00,811412.4889373779,3,985639.9879455566,-1.4360012054443372,-0.62860712202365,1000000.0,-1.4360012054443372
2024-11-15 00:00:00-05:00,951619.987487793,1,980389.9879455566,-1.9610012054443349,-0.5326488438180066,1000000.0,-1.9610012054443349
